,name,desc,class,link
0,Solid Cotton Regular Fit Men's Joggers,"Rigo international are presenting crushing on joggers this season, especially this pair ! Pick these men's joggers and flaunt a cool and casual style.",Wash Clean Look Belt Loops No Stretchable No Hemline Straight Distress Clean  Knit Pockets 2 Pockets  India  Joggers  Casual Wear  Cotton  Regular  Solid Waist Rise Mid Rise  Regular  Single Closure Type Drawstring,https://www.shoppersstop.com/rigo-solid-cotton-regular-fit-men-s-joggers/p-A21JR09211027/colorChange/A21JR09211027_BLACK?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
1,Solid Cotton Blend Men's Shorts,., Shorts  India  Knee   1  Cotton Blend  Solid Closure Type Button  Slim Waist Rise Mid Rise Stretch Yes  Casual Wear,https://www.shoppersstop.com/intune-solid-cotton-blend-men-s-shorts/p-S23M-DESHON043/colorChange/S23M-DESHON043_INDIGO?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
2,Stripes Cotton Blend Regular Fit Men's T-Shirt,"Add this t-shirt to your basics collection. It is designed with multicolour stripes, has half-sleeves, has an easy button closure and comes with a straight hemline. Complete your look by pairing this t-shirt with blue jeans and sneakers.", India  Half   Regular  Stripes  Cotton Blend  Full   Nightwear Collar Regular Collar  Mens Design Metallic,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL114/colorChange/S22STSTRPL114_WHITE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
3,Stripes Cotton Regular Fit Men's T-Shirt,., India Category T-Shirt  Half   Regular Neckline Round Neck  Stripes  Cotton  Pack of 1  Casual Wear,https://www.shoppersstop.com/stop-stripes-cotton-regular-fit-men-s-t-shirt/p-S21187STRCW213C/colorChange/S21187STRCW213C_ORANGE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
4,Solid Cotton Blend Men's T-Shirt,"Upgrade your everyday style with this stylish Solid Cotton Blend Men's T-Shirt. This navy men’s t-shirt features a solid pattern, a polo neck and short sleeves that add to its appeal. The cotton blend material and regular fit of this men's t-shirt promises ease of wear all through the day. Pair this men's t-shirt with blue jeans, a denim jacket and black sneakers.", India Category T-Shirt  Regular  Solid  Cotton Blend Collar Regular Collar ,https://www.shoppersstop.com/stop-solid-cotton-blend-men-s-t-shirt/p-S21187STRPOL06B/colorChange/S21187STRPOL06B_NAVY?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
5,Solid Cotton Lycra Slim Fit Men's T-Shirt,., Bangladesh  T-Shirts  Knit  Half   Slim Neckline Polo  Solid  Cotton Lycra  Single  Casual Wear,https://www.shoppersstop.com/calvin-klein-solid-cotton-lycra-slim-fit-men-s-t-shirt/p-SS23J323674PSXG/colorChange/SS23J323674PSXG_GREY?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
6,Solid Cotton Regular Fit Men's Shorts,., India  Single  100% Cotton  Regular  Active Wear,https://www.shoppersstop.com/infuse-solid-cotton-regular-fit-men-s-shorts/p-A21SETSHORTS023/colorChange/A21SETSHORTS023_BLUE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
7,Solid Cotton Men's Shorts,Blend comfort with trendiness with these stylish cotton shorts by Stop. The elasticated waistband gives you ultimate comfort and convenience. Look and feel your best at home or at the beach., Shorts  India  Knee length  Single  Cotton  Solid  Regular  Casual Wear Collar Regular,https://www.shoppersstop.com/stop-solid-cotton-men-s-shorts/p-A22STSHORTS103/colorChange/A22STSHORTS103_RUST?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
8,Mid Wash Cotton Blend Karrot Fit Men's Jeans,"Grey, mid-wash, cotton blend jeans by Life. These jeans have a karrot fit, meaning they taper down at the bottom. They are mid-waist, full-length, have a button closure at the waist, and pockets to store your essentials. You can never go wrong with a pair of black jeans!", India Wash Mid Wash Waist Rise Mid Rise  Karrot  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/life-mid-wash-cotton-blend-karrot-fit-men-s-jeans/p-SS23AREX/colorChange/SS23AREX_GREY?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
9,Printed Cotton Blend Men's Lounge Set,"Get the Printed Cotton Blend Men's Lounge Set to stay snug throughout the day over the weekend. Ideal for resting, this lounge wear men’s set is made from cotton blend with a regular. Team it with easy-to wear flip-flops for a great look.", India  Full   Regular  Casual Wear  Sets  Cotton Blend  Printed ,https://www.shoppersstop.com/stop-printed-cotton-blend-men-s-lounge-set/p-S21187LNGST106/colorChange/S21187LNGST106_RED_MELANGE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
10,Printed Cotton Regular Fit Men's T-Shirt, Printed Polo Neck Half  T-Shirt Made With Premium Combed Cotton  With Soft Handfeel & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability., India Category T-Shirt  Half   Regular Neckline Polo Collar  Printed  Cotton  Pack of 1  Athleisure Collar Regular,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21183POLD515C/colorChange/S21183POLD515C_CORAL?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
11,Printed Cotton Slim Fit Men's Casual Shirt,., India  Cotton Collar Regular Collar Pockets Chest Pocket  Full   Slim  Printed  Pack of 1  Casual Wear,https://www.shoppersstop.com/fratini-printed-cotton-slim-fit-men-s-casual-shirt/p-SS21831FSWLP1GN/colorChange/SS21831FSWLP1GN_GREEN?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
12,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Spread Collar  Half   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-cotton-regular-fit-men-s-casual-shirt/p-A22MSH1475/colorChange/A22MSH1475_PINK?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
13,Printed Cotton Regular Fit Men's Casual Shirt,., Knit  Shirts  India  Cotton Collar Regular Collar  Half   Regular  Printed  Single  Casual Wear ,https://www.shoppersstop.com/jack-and-jones-printed-cotton-regular-fit-men-s-casual-shirt/p-S23JJ148850301/colorChange/S23JJ148850301_WHITE?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
14,Stripes Cotton Blend Regular Fit Mens T-Shirt,"Muted lemon, cotton-blend, regular fit t-shirt by Stop. This t-shirt has a stiff collar, horixontal stripes, and button-down detailing at the neckline. It is the perfect smart casual piece in your wardrobe.", India  Half   Regular Neckline Polo  Stripes  Cotton Blend  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-mens-t-shirt/p-A22STSTR204BCTM/colorChange/A22STSTR204BCTM_MUTED_LEMON?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
15,Textured Polyester Blend Slim Fit Men's Work Wear Jacket,., India  Polyester Blend  Work Wear  Slim  Textured Closure Type Button  Single  Full   Jacket,https://www.shoppersstop.com/van-heusen-textured-polyester-blend-slim-fit-men-s-work-wear-jacket/p-S22ZTKULBZ13820/colorChange/S22ZTKULBZ13820_KHAKI?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
16,Solid Cotton Regular Fit Men's T-Shirt,"Complete your wardrobe with this basic t-shirt in a refreshing green tone. It is also available in a bright orange, a subtle peach, a soft pink, a cool turquoise, and a trendy yellow hue. You can wear it with a pair of jeans or underneath a jacket or shirt.", India  Half   Regular Neckline Round Neck  Solid  Cotton  Pack of 1  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/stop-solid-cotton-regular-fit-men-s-t-shirt/p-S22STSOLIDTEE/colorChange/S22STSOLIDTEE_GREEN?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
17,Dyed Cotton Relaxed Fit Men's Casual Shirt,Green & White Comfort  Tie & Dye Full  Cotton Shirt, Woven Pleat Pleated  Shirts  India  Cotton Collar Regular Collar  Full   Relaxed  Dyed  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/tistabene-dyed-cotton-relaxed-fit-men-s-casual-shirt/p-S23MSH1863/colorChange/S23MSH1863_MULTI?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
18,Printed Cotton Regular Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Spread Collar  Half   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-cotton-regular-fit-men-s-casual-shirt/p-A22MSH0225/colorChange/A22MSH0225_MULTI?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
19,Printed Cotton Men's Casual Wear Kurta,"The print on the kurta by Fratini is simple, and the color is subtle, making it a perfect daily wear outfit for guys. This regular fit kurta from Bandeya is all you need to make a style statement daily.", Kurta Neckline Round Neck  Woven  India  Pack of 1  Full  Collar Regular Collar  Full   Cotton  Casual Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-cotton-men-s-casual-wear-kurta/p-A22LKYLELWGEO24/colorChange/A22LKYLELWGEO24_YELLOW?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
20,Checks Cotton Regular Fit Men's Casual Shirt,., India  Cotton Collar Regular Collar Pockets Chest Pocket  Full   Slim  Checks  Pack of 1  Casual Wear  Full ,https://www.shoppersstop.com/fratini-checks-cotton-regular-fit-men-s-casual-shirt/p-SS2183FSRK4RD/colorChange/SS2183FSRK4RD_RED?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
21,Solid Cotton Stretch Slim Fit Men's Shirts,., Shirts  India  Cotton Stretch Collar Regular Collar  Half   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/wrogn-solid-cotton-stretch-slim-fit-men-s-shirts/p-WRSS23WQSH0204S/colorChange/WRSS23WQSH0204S_WHITE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
22,Solid Bamboo Regular Fit Men's Shirt,., Shirts  Bangladesh  Bamboo Collar Regular Collar  Full   Regular  Solid  Work Wear  Neckline Round Neck,https://www.shoppersstop.com/allen-solly-solid-bamboo-regular-fit-men-s-shirt/p-A22FMAMOP987930/colorChange/A22FMAMOP987930_PURPLE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
23,Checks Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear GSM Design Solid  Full   Mens Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-sports-checks-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSLBI88611/colorChange/A22SFCSLBI88611_GREEN?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
24,Printed Cotton Regular Fit Men's T-Shirt,Printed Round Neck T-Shirt With Short  In Premium Combed Cotton Jersey  Is Soft & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability., India  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Casual Wear,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21509RNHSP427N/colorChange/S21509RNHSP427N_NAVY?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D16&totalResultVal=24600&searchPageType=category
25,Printed Cotton Regular Fit Men's T-Shirt,., India Collection Casual Wear Stretch Non-Stretch  Half   Regular  Printed  Cotton  Pack of 1  Casual Wear ,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21509ODCRN432O/colorChange/S21509ODCRN432O_OLIVE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
26,Solid Cotton Slim Fit Men's T-Shirt,., India Category T-Shirt  Half   Slim  Neckline Round Neck  Solid  Cotton  Single  Casual Wear  Mens,https://www.shoppersstop.com/rigo-solid-cotton-slim-fit-men-s-t-shirt/p-A21HT02211125/colorChange/A21HT02211125_GREEN?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
27,Printed Cotton Blend Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Round Neck  Printed  Cotton Blend  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/tommy-hilfiger-printed-cotton-blend-slim-fit-men-s-t-shirt/p-S23S23JMKT060/colorChange/S23S23JMKT060_PINK?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
28,Printed Cotton Skinny Fit Men's T-Shirt,., India  Half   Skinny Neckline Round Neck  Printed  Cotton  Single  Casual Wear Collar Regular Collar  T-Shirts,https://www.shoppersstop.com/pepe-printed-cotton-skinny-fit-men-s-t-shirt/p-A22HUGHSSIPWHI/colorChange/A22HUGHSSIPWHI_WHITE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
29,Printed Viscose  Slim Fit Mens Shirt,., Woven  Shirts  India  Viscose Collar Regular Collar  Half   Slim  Printed  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-printed-viscose-slim-fit-mens-shirt/p-S23VISPRNT167BL/colorChange/S23VISPRNT167BL_BLUE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
30,Printed Cotton Blend Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Printed  Cotton Blend  Pack of 1  Full   Casual Wear ,https://www.shoppersstop.com/fratini-printed-cotton-blend-regular-fit-men-s-t-shirt/p-S21831CREWN5BR/colorChange/S21831CREWN5BR_BRICK_RED?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
31,Textured Polyester Regular Fit Men's Casual Trousers,"These Joggers are made with polyester  which provides the highest level of softness and comfort during you're intense workouts. When you think of style as well as comfort at the same time, this pair of joggers can match both the criterion.this pair of joggers is an ideal combination of comfort and strength all the year round. Moreover, it sports a slim fit design which makes you look smart and cool.", Knit Wash Clean Look  India  Polyester  Textured Waist Rise Mid Rise  Regular Closure Type Drawstring  Regular  Single  Casual Wear  Women Finish Matte  Trousers,https://www.shoppersstop.com/rigo-textured-polyester-regular-fit-men-s-casual-trousers/p-A22JR09221041/colorChange/A22JR09221041_BLACK?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
32,Solid Viscose Blend Slim Fit Men's Shirt,"Mint-green, viscose blend, slim-fit shirt by Life. This shirt has a hood, button-down neckline, and drawstring to make the hood tighter. This is the perfect shirt to lounge in, work out, or even for a casual day out.", Woven  Shirts  India  Viscose Blend  Full   Slim  Solid  Single  Casual Wear Neckline Hood,https://www.shoppersstop.com/life-solid-viscose-blend-slim-fit-men-s-shirt/p-S23HODDDOPD6GR/colorChange/S23HODDDOPD6GR_MINT?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
33,Men's Solid Briefs - Pack of 2,Midi Brief ELANCE, India Waist Mid Rise  Hip   Regular  Knit  Essential Category Underwear  Brief  Pack of 2  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-solid-briefs-pack-of-2/p-205011626/colorChange/205011626_ASSORTED?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
34,Solid Cotton Stretch Slim Fit Men's Shirts,., Shirts Neckline Collared  Woven  India  Cotton Stretch Collar Regular Collar  Full   Slim  Solid  Single  Work Wear,https://www.shoppersstop.com/stop-solid-cotton-stretch-slim-fit-men-s-shirts/p-S23STPOPSTR09MT/colorChange/S23STPOPSTR09MT_MINT?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
35,Mid Wash Cotton Blend Slim Fit Men's Jeans,It's time to keep up with the trend! You're going to love Life's Karrot  Men's jeans. These Cotton Blend jeans are a trendy fit and are ideal for a laid-back day out. Pair it with a denim jacket and sneakers., India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/life-mid-wash-cotton-blend-slim-fit-men-s-jeans/p-AW22ROVER/colorChange/AW22ROVER_BLACK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
36,Solid Cotton Blend Slim Fit Mens Work Wear Shirt,"Get a perfect cocktail look with this Ornate Olive-Green shirt which has a spread collar, a full button placket, long sleeves which can be rolled up. Style it with a perfect blue jeans, brown belt and brown shoes for a chic look.", Shirts Neckline Collared  Woven  India  Cotton Blend Collar Regular Collar  Full   Slim  Solid  Single  Work Wear ,https://www.shoppersstop.com/javinishka-solid-cotton-blend-slim-fit-mens-work-wear-shirt/p-A22CSS09/colorChange/A22CSS09_GREEN?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
37,Printed Cotton Jersey Regular Fit Men's T-Shirt,., India Collection Casual Wear Stretch Non-Stretch  Half   Regular Neckline Crew  Printed  100%Cotton Jersey  Pack of 1  Casual Wear Age Kids,https://www.shoppersstop.com/infuse-printed-cotton-jersey-regular-fit-men-s-t-shirt/p-AW21IPT027/colorChange/AW21IPT027_WHITE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
38,Solid Textile Fabric Regular Fit Men's Joggers,"Fog, textile fabric, regular fit joggers by Altlife. This pair has pockets and even a zipper closure as a pocket. It is perfect for lounging around, working out, or even for a casual day out.", Knit  India  Joggers  Active Wear  Regular  Solid,https://www.shoppersstop.com/altlife-solid-textile-fabric-regular-fit-men-s-joggers/p-S23ALAHXJGFO204/colorChange/S23ALAHXJGFO204_FOG_GREY?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
39,Colorblocked Polyester Regular Fit Men's Casual Trousers,"These Joggers are made with polyester  which provides the highest level of softness and comfort during you're intense workouts. When you think of style as well as comfort at the same time, this pair of joggers can match both the criterion.this pair of joggers is an ideal combination of comfort and strength all the year round. Moreover, it sports a slim fit design which makes you look smart and cool.", Knit Wash Clean Look  India  Polyester  Colorblocked Waist Rise Mid Rise  Regular Closure Type Drawstring  Regular  Single  Casual Wear  Women Finish Natural  Trousers,https://www.shoppersstop.com/rigo-colorblocked-polyester-regular-fit-men-s-casual-trousers/p-A22JR09221040/colorChange/A22JR09221040_BEIGE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
40,Paisley Rayon Slim Fit Men's Co-Ord Set,"Rigo is an india originated brand designed for men and women offering cool gear odour-free casual wear/activewear / athleisure men wear tracksuit, sweatshirts and jackets and is made with ultra-fresh odour control technology which keeps the body fresh all the time. ated with high-quality printed rayon, this co-ord set has a slim fit, shirt with half sleeves, cuban collar neck, and shorts has elastic waistband with drawstring closure.the durability, odourless, and anti-fading properties of this co-ord set make it a must have in your wardrobe. Team up with casual shoes to get a fun, outdoor look, or club it with loafers to give it a laid-back and easy-going look. This stitched-to-perfection co-ord set celebrates passion, style, reliability, affordability, and comfort.", Woven Closure Type Elastic and Drawstring Waist Rise Mid Rise Wash Clean Look  Sets  India  Rayon Collar Button Down Collar  Half   Slim  Paisley  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/rigo-paisley-rayon-slim-fit-men-s-co-ord-set/p-S23SET02231008/colorChange/S23SET02231008_BLACK?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
41,Structured Polyester Blend Slim Fit Men Trousers,., Trousers  India  Polyester Blend  Structured Waist Rise Mid Rise  Slim Closure Type Button  Full   1 Stretch Yes  Formal Wear  Woven,https://www.shoppersstop.com/intune-structured-polyester-blend-slim-fit-men-trousers/p-S23M-FOTRON053/colorChange/S23M-FOTRON053_BROWN?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
42,Printed Polyester Regular Fit Men's Shorts,Are you looking for a stylish pair of shorts? Look no further than Infuse's Printed Polyester Regular  Mens Shorts. These shorts are made of 100% polyester and are perfect for a summer day or any casual occasion., India  Shorts  Woven  Regular  Single  100% polyester  Printed Closure Type Elastic and Drawstring  Regular Waist Rise Mid Rise Wash Light Wash  Casual Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-shorts/p-SS22INFSS03/colorChange/SS22INFSS03_GREY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
43,Printed Cotton Blend Regular Fit Men's Polo T-Shirt,"Smart and stylish, the Printed Cotton Blend Regular  Men's Polo T-Shirt is ideal for a breezy casual look. The solid pattern makes this mustard men’s polo T-shirt stand out while the polo neck and short sleeves promise to keep you cool throughout the wear. This mustard polo T-shirt for men is made from cotton blend and sports a regular fit for unmatched comfort. Pair this men’s polo T-shirt with contrast chinos to get that crisp look.", India Category Polo T-Shirt  Short   Regular Neckline Polo  Solid  Cotton Blend  Pack of 1  Knee length  Casual Wear Collar Regular Collar,https://www.shoppersstop.com/life-printed-cotton-blend-regular-fit-men-s-polo-t-shirt/p-S21183ODPOL314M/colorChange/S21183ODPOL314M_MUSTARD?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
44,Stripes Cotton Slim Fit Men's Work Wear Shirt,., Shirts Neckline Round Neck  India  Cotton Collar Regular Collar  Full   Slim  Stripes  Single  Work Wear ,https://www.shoppersstop.com/louis-philippe-stripes-cotton-slim-fit-men-s-work-wear-shirt/p-A22SFMSLF501395/colorChange/A22SFMSLF501395_BLACK?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
45,Solid Cotton Mens Shorts,"For style and comfort, add these solid men's shorts to your wardrobe brought to you by the house of Stop. With a mid-rise waist, these comfortable cotton shorts are knee-length. A perfect match for all seasons, these come with a regular fit and are best suited for casual wear.", Shorts  India  Knee   Single  Cotton  Solid  Regular Waist Rise Mid Rise  Casual Wear,https://www.shoppersstop.com/stop-solid-cotton-mens-shorts/p-A22TIPNGSHJPBK/colorChange/A22TIPNGSHJPBK_BLACK?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
46,Solid Cotton Lycra Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Crew  Solid  Cotton Lycra  1  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/calvin-klein-solid-cotton-lycra-slim-fit-men-s-t-shirt/p-SS23J319216PN6G/colorChange/SS23J319216PN6G_GREY?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
47,Marvel Printed Cotton Regular Fit Men's T-Shirt,"Made with cotton, you'll love the fit and feel of this Life t-shirt. Catch a movie or go shopping in this printed piece with everyday jeans and casual slip-on sneakers.", India  Half   Regular Neckline Crew  Printed  100% Cotton  Single  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/life-marvel-printed-cotton-regular-fit-men-s-t-shirt/p-AW22LFCHRTEEM03/colorChange/AW22LFCHRTEEM03_WHITE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D17&totalResultVal=24600&searchPageType=category
