,name,desc,class,link
90,Printed Cotton Blend Collar Neck Women's Regular Top,Spend your holidays in style in this cheerful floral print-off white shirt by Fratini. This charming shirt is stylized by elbow sleeves with roll-up tabs and dual-toned buttons. This perfect beachwear shirt can be paired with blue denim distressed shorts and toe-ring flat sandals with gladiator tie-ups and a wide hat., Single  Tops  India  Cotton Blend  Woven  3/4   Casual Wear  Printed Neckline Collar Neck  Regular Silouhette Regular  Regular  Unisex,https://www.shoppersstop.com/fratini-printed-cotton-blend-collar-neck-women-s-regular-top/p-S22346WT257/colorChange/S22346WT257_OFF_WHITE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
91,Mid Rise Cotton Blend Regular Fit Women's Jeans,., Single  India  Cotton Blend  Regular Waist Rise Mid Rise  Full   Jeans Wash Mid Wash Pockets 5 Pockets  Solid  Casual Wear Closure Type Zipper  Woven,https://www.shoppersstop.com/infuse-mid-rise-cotton-blend-regular-fit-women-s-jeans/p-INF004/colorChange/INF004_BLACK?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
92,Printed Rayon Round Neck Women's Regular Fit Top,Printed Tunic, Tops  India  Rayon  Woven  3/4   Casual Wear  Solid Neckline Round Neck  Regular Silouhette Regular  Type Printed  Regular,https://www.shoppersstop.com/life-printed-rayon-round-neck-women-s-regular-fit-top/p-S21507WTUNIC1/colorChange/S21507WTUNIC1_NAVY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
93,Floral Polyester V Neck Women's Flared Dress,Blue Floral Printed Maxi Dress, India  Polyester  Festive Wear  Woven  Half  Neckline V Neck  Dress  Floral  Ankle  Closure Type Zipper Silouhette Flare  Women,https://www.shoppersstop.com/rare-floral-polyester-v-neck-women-s-flared-dress/p-S22EP3153BLUE/colorChange/S22EP3153BLUE_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
94,Textured Georgette Round Neck Womens Regular Top,Women Blue Self Design Top, Tops Pockets No Pocket  India  Georgette  Woven  Full   Casual Wear  Textured Neckline Round Neck  Regular Silouhette Regular Closure Type No Closure  Regular,https://www.shoppersstop.com/marie-claire-textured-georgette-round-neck-womens-regular-top/p-S22MC1544ABLUE/colorChange/S22MC1544ABLUE_BLUE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
95,Skinny Fit Ankle Length Cotton Lycra Women's Jeans,"Flaunt your love for a classy casual look with the Skinny  Ankle  Cotton Lycra Women's Jeans. These women’s jeans are designed in ice blue colour and feature a solid pattern. Made from cotton lycra, these women’s denim jeans feature a comfy skinny fit. Put together your look with a flowy A-line top, matching earrings, and a pair of heels.", India  Cotton Lycra  Skinny Waist Rise High Rise  Ankle   Jeans Wash Raw Wash Silouhette Regular  Solid  Denim Closure Type Button  Denim Material Cotton Lycra Distress Clean  Women,https://www.shoppersstop.com/life-skinny-fit-ankle-length-cotton-lycra-women-s-jeans/p-S215073BDENIM-3/colorChange/S215073BDENIM-3_ICE_BLUE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
96,Womens Peter Pan Collar Solid Top,"Make a statement in chic print with this top from Miss Chase. It features a peter pan collar and solid pattern which possesses a stunningly chic look. Besides, it has been made from cotton fabric which is comfortable to wear and stylish in look, while the full sleeves also add to its design.", India  Cotton  Woven  Full  Back Style Key Hole Back  Casual Wear  Solid Neckline Peter Pan Collar,https://www.shoppersstop.com/miss-chase-womens-peter-pan-collar-solid-top/p-205487415/colorChange/205487415_NAVY_BLUE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
97,Printed Round Neck Viscose Women's Dress,., India  Casual Wear,https://www.shoppersstop.com/infuse-printed-round-neck-viscose-women-s-dress/p-A21INCD310/colorChange/A21INCD310_BLUE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
98,Solid Nylon Round Neck Women's Maxi Dress,"Latin Quarters present a beautiful Dress that makes you very comfortable and gorgeous. This product is made from Nylon Stretch and finished in an attractive Grey color. It features Self Design pattern, No Sleeve and is targeted towards women. Perfect for your everyday uses.", India  Nylon  Casual Wear  Knit  Sleeveless Neckline Round Neck  Maxi Dress  Regular  Solid  Regular Silouhette Regular,https://www.shoppersstop.com/latin-quarters-solid-nylon-round-neck-women-s-maxi-dress/p-AW22LQD9431/colorChange/AW22LQD9431_GREY?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
99,Floral V Neck Rayon Women's Knee Length Dress,Glam up with this floral buttoned-down printed knee-length women's dress from the house of Infuse. It comes with a v-neckline and elasticated short sleeves. It also includes a tie-up detailing in the front which amps up the look of the outfit., Single  India  Rayon  Casual Wear  Woven  Short  Neckline V Neck  Knee  Dress  Regular  Floral  Knee ,https://www.shoppersstop.com/infuse-floral-v-neck-rayon-women-s-knee-length-dress/p-A22INFLWD2345/colorChange/A22INFLWD2345_TURQUOISE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D4&totalResultVal=18593&searchPageType=category
100,Regular Fit Mid Thigh Cotton Women's Casual Wear Shorts,These breathable and trendy Infuse shorts make a great addition to every women's wardrobe. Team this denim pair with a pretty top and wedge heels for a must-have classy outfit., Single  India  Shorts  Cotton Waist Rise Mid Rise Pockets 5 Pockets  Solid Closure Type Button  Woven  Mid Thigh  Casual Wear  Regular Wash Dark Wash,https://www.shoppersstop.com/infuse-regular-fit-mid-thigh-cotton-women-s-casual-wear-shorts/p-INFLWD-41/colorChange/INFLWD-41_MID_STONE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
101,Light Wash Cotton Blend Regular Fit Women's Jeans,You'll get the most out of your look in any social setting with this pair that elevates the look of your favorite crop top by Infuse. A pair of light-wash jeans from Infuse will make you stand out from the crowd., Single  India  Cotton Blend  Regular Waist Rise Mid Rise  Ankle   Jeans Wash Light Wash Pockets 5 Pockets  Solid  Casual Wear Closure Type Zipper  Woven,https://www.shoppersstop.com/infuse-light-wash-cotton-blend-regular-fit-women-s-jeans/p-INFLWD-08/colorChange/INFLWD-08_STONE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
102,Solid Wool High Neck Women's Full Length Jumpsuit,Madame solid full sleeve high neck pink jump suits for women, Single Sleeve Style Puffed   India  Jumpsuits  Wool  Solid  Full   Casual Wear Neckline High Neck  Full  Closure Type Zipper  Slim  Women,https://www.shoppersstop.com/madame-solid-wool-high-neck-women-s-full-length-jumpsuit/p-A22MADM2W31248/colorChange/A22MADM2W31248_PINK?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
103,Floral Polyester V Neck Women's Top,"And stemmed out of the realization that the modern indian woman didn�t have too many contemporary silhouettes to choose from. Bridging this gap ever since, today and has garnered the recognition of a brand that makes global styles for the contemporary woman, understanding the sensibilities of fashion, comfort, quality, and style effortlessly. Often appealing and catering to a sect that is progressive, ambitious, and live a wholesome life; the label is ever-involving while keeping itself aligned with the needs of the urban indian woman.", Single Hemline Straight  Tops  India  Polyester  Woven  3/4   Formal Wear  Floral Neckline V Neck  Regular Closure Type Button  Regular Wash Clean Look,https://www.shoppersstop.com/and-floral-polyester-v-neck-women-s-top/p-SS23AS081TX164/colorChange/SS23AS081TX164_MULTI?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
104,K5085 High Rise Cotton Flared Fit Women's Jeans,., Composition 100 % Cotton  Single  India  Cotton  Flare Waist Rise High Rise  Ankle   Jeans Wash Clean Look Silouhette Tapered  Solid  Casual Wear Closure Type Button  Woven Distress Clean  Women,https://www.shoppersstop.com/kraus-k5085-high-rise-cotton-flared-fit-women-s-jeans/p-S22KRSLFA1475/colorChange/S22KRSLFA1475_DARK_BLUE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
105,Polka Dots Georgette V Neck Womens Maxi Dress,Qurvii black & white printed a line dress, Single Hemline Curved Sleeve Style Bell  Stretchable No Belt Loops No  India  Georgette  Casual Wear  Woven  3/4  Neckline V Neck  Maxi Dress  Regular  Polka Dots Silouhette Flare Pockets No Pocket Distress Clean Look,https://www.shoppersstop.com/qurvii-polka-dots-georgette-v-neck-womens-maxi-dress/p-A2212061/colorChange/A2212061_BLACK?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
106,Solid Regular Fit Women's Formal Wear Trousers,"These trousers from Stop have been in trend for women recently, spotted most commonly with brightly-colored shirts with dramatic sleeves or well-fitted boxy tops and heels.", Single  India  Trousers  Polyester Blend  Regular  Regular  Formal Wear Waist Rise High Rise  Solid  Woven Wash Machine Wash,https://www.shoppersstop.com/stop-solid-regular-fit-women-s-formal-wear-trousers/p-A22342TB50BBG/colorChange/A22342TB50BBG_BEIGE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
107,Solid Comfort Fit Polyester Women's Casual Wear Trousers,Women Black Parallel Trousers, India  Trousers  Polyester  Comfort  Casual Wear Waist Rise High Rise Pockets No Pocket Silouhette Regular  Solid Closure Type Zipper  Woven  Women,https://www.shoppersstop.com/rare-solid-comfort-fit-polyester-women-s-casual-wear-trousers/p-S22EP2955BLACK/colorChange/S22EP2955BLACK_BLACK?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
108,Solid Round Neck Polyester Women's Knee Length Dress,"Metallic blue, knee-length, textured dress by Fratini. Complete with a boat-neck silhouette, slightly flared sleeves, and zig-zag fabric print. If you are lookin to explore the night life, this dress is the best way to begin that journey. Pair it with silver accesories and dark-toned shoes.", Single  India  Polyester  Casual Wear  Knit  Half  Neckline Round Neck  Knee  Dress  A Line  Solid  Knee ,https://www.shoppersstop.com/fratini-solid-round-neck-polyester-women-s-knee-length-dress/p-A22346DR68/colorChange/A22346DR68_BLUE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
109,Solid V Neck Blended Women's Knee Length Dress,Elevate your look and style with this knee-length dress from the house of Fratini. It comes with a stylish wrap style to add that oomph to your look. This gorgeous piece is perfect for special occasions., Single  India  Blend  Casual Wear  Knit  Half  Neckline V Neck  Knee  Dress  A Line  Solid  Knee ,https://www.shoppersstop.com/fratini-solid-v-neck-blended-women-s-knee-length-dress/p-A22346DR111/colorChange/A22346DR111_LIGHT_BROWN?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
110,Floral Polyester V Neck Women's Dress,"Put an elegant look by wearing this unique western wear collection from the house of zink london. Made to accentuate any body type, it will give you that extra oomph and make you stand out wherever you go wearing this. The product material is also sure to keep you comfortable throughout the day. Club it with minimal fashion accessories, and of course, don�t forget to wear your pretty smile!", Single  India  Polyester  Casual Wear  Woven  Full  Neckline V Neck  Dress  Regular  Floral,https://www.shoppersstop.com/zink-london-floral-polyester-v-neck-women-s-dress/p-S22ZINKD02182/colorChange/S22ZINKD02182_PINK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
111,Floral V Neck Polyester Women's Midi Dress,"This sleeveless floral dress from Infuse is ideal for brunch or a day out with your friends. It comes with a frilled V neck, Team this up with a clutch and a pair of sandals for an effortless look.", Single  India  Polyester  Casual Wear  Woven  Sleeveless Neckline V Neck  Midi Dress  Regular  Floral  Calf ,https://www.shoppersstop.com/infuse-floral-v-neck-polyester-women-s-midi-dress/p-A22INFWDR1400/colorChange/A22INFWDR1400_GREEN?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
112,Abstract Polyester V Neck Women's Top,"Strike the right blend between comfort and fashion with this full-sleeved, v-neck women's top of lightweight polyester fabric. The densely patterned abstract print adds to the look of this clothing.", Single  Tops  India  Polyester  Woven  Full   Casual Wear  Abstract Neckline V Neck  Crop   Regular,https://www.shoppersstop.com/infuse-abstract-polyester-v-neck-women-s-top/p-A22INLWT1707/colorChange/A22INLWT1707_GREEN?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
113,Dark Wash Cotton Blend Regular Fit Women's Jeans,Stay cool and look trendy this season with these classic jeans by Infuse. Create a complete look by pairing them with a sleek tank and gladiator sandals while heading out shopping with your friends., Single  India  Cotton Blend  Regular Waist Rise Mid Rise  Ankle   Jeans Wash Dark Wash Pockets 5 Pockets  Solid  Casual Wear Closure Type Zipper  Woven,https://www.shoppersstop.com/infuse-dark-wash-cotton-blend-regular-fit-women-s-jeans/p-INFLWD-07/colorChange/INFLWD-07_INDIGO?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
114,Solid Regular Blended Women's Casual Wear Pants,"Tailored for absolute comfort, these pair of pants from the house of Fratini are an absolute wardrobe essential. Team it with a top and sneakers to complete your look.", Single  India  Pants  Blend  Regular  Regular  Casual Wear Waist Rise Mid Rise  Solid Closure Type Elastic  Knit Wash Clean Look,https://www.shoppersstop.com/fratini-solid-regular-blended-women-s-casual-wear-pants/p-A22346TG107/colorChange/A22346TG107_BLACK?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
115,Mid Rise Cotton Blend Regular Fit Women's Jeans,., Single  India  Cotton Blend  Regular Waist Rise Mid Rise  Full   Jeans Wash Mid Wash Pockets 5 Pockets  Solid  Casual Wear Closure Type Zipper  Woven,https://www.shoppersstop.com/infuse-mid-rise-cotton-blend-regular-fit-women-s-jeans/p-INF001/colorChange/INF001_INDIGO?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
116,Tencel High Rise Relaxed Fit Women's Culottes,High-Rise Paper Bag Culottes, Composition 100% Tencel  Single  India  Trousers  Tencel  Ankle   Relaxed  Casual Wear Waist Rise High Rise Silouhette Regular  Solid  Woven Wash Clean Look,https://www.shoppersstop.com/kraus-tencel-high-rise-relaxed-fit-women-s-culottes/p-A22KRSLPB193/colorChange/A22KRSLPB193_DARK_BLUE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
117,Solid Georgette V Neck Women's Midi Dress,., Single  India  Georgette  Casual Wear  Woven  Full  Neckline V Neck  Midi Dress  Regular  Solid  Calf   Women,https://www.shoppersstop.com/faballey-solid-georgette-v-neck-women-s-midi-dress/p-AW22FABDRS05461/colorChange/AW22FABDRS05461_PINK?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
118,Embellished Polyester V Neck Women's Maxi Dress,"Latin Quarters present a beautiful Dress that makes you very comfortable. This product is made from Polyester and finished in an attractive Black Color. It features is Embellished, Sleeveless and is towards women. Perfect for your everyday uses.", India  Polyester  Casual Wear  Woven  Sleeveless Neckline V Neck  Maxi Dress  Regular  Embellished  Full  Closure Type Button Silouhette Maxi,https://www.shoppersstop.com/latin-quarters-embellished-polyester-v-neck-women-s-maxi-dress/p-AW22LQD9355/colorChange/AW22LQD9355_BLACK?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
119,Mid Rise Denim Regular Fit Women's Jeans,., India  Slim  Ankle length  Solid,https://www.shoppersstop.com/life-mid-rise-denim-regular-fit-women-s-jeans/p-COR507DREG999/colorChange/COR507DREG999_ICE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
120,Clean Look Cotton Blend Skinny Fit Women's Jeans,K4068 mid-rise push up super skinny jeans, Single  India  Cotton Blend  Skinny Waist Rise Mid Rise  Ankle   Jeans Wash Clean Look Silouhette Regular  Solid  Casual Wear Closure Type Button  Woven  Women,https://www.shoppersstop.com/kraus-clean-look-cotton-blend-skinny-fit-women-s-jeans/p-A22KRSLFB336/colorChange/A22KRSLFB336_DARK_BLUE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
121,Checked Shirt Collar Cotton Women's Dress,0, India  Cotton  Casual Wear  Short  Neckline Shirt Collar  Dress  Checks,https://www.shoppersstop.com/gipsy-checked-shirt-collar-cotton-women-s-dress/p-S21GWDRS212151K/colorChange/S21GWDRS212151K_KHAKI?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
122,Floral Polyester V Neck Women's Flared Dress,Navy Blue & Pink Floral Printed  And Flare Dress, India  Polyester  Festive Wear  Woven  Half  Neckline V Neck  Dress  Floral  Calf  Closure Type Zipper Silouhette Flare  Women,https://www.shoppersstop.com/rare-floral-polyester-v-neck-women-s-flared-dress/p-S22EP6006NAVYB/colorChange/S22EP6006NAVYB_NAVY_BLUE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
123,Embellished Choker Neck Polyester Womens A-Line Dress,., India  Polyester  Casual Wear  Woven  Full  Neckline Choker Neck  Dress  Regular  Embellished  Regular Silouhette A-Line,https://www.shoppersstop.com/gipsy-embellished-choker-neck-polyester-womens-a-line-dress/p-A21GWDRS216090B/colorChange/A21GWDRS216090B_BLUE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
124,Printed Rayon V Neck Women's Strappy Midi Dress,Maintain a trendy style all year long with this stunning dress from Infuse. Dress to the nines for your weekend party by styling this printed yellow piece with pumps and a cute clutch., Single  India  Rayon  Casual Wear  Woven  Sleeveless Neckline V Neck  Midi Dress  Regular  Printed  Knee ,https://www.shoppersstop.com/infuse-printed-rayon-v-neck-women-s-strappy-midi-dress/p-S22INKU353/colorChange/S22INKU355_RED?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D5&totalResultVal=18593&searchPageType=category
125,Printed Polyester V Neck Women's Top,Printed top with long cuffed sleeves. Style with flared pants and heels., Single  Tops  India  Polyester  Woven  Full   Casual Wear  Printed Neckline V Neck  Regular  Regular  Women,https://www.shoppersstop.com/vero-moda-printed-polyester-v-neck-women-s-top/p-S23VM10292922/colorChange/S23VM10292922_GREY?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
126,Women's Solid Formal Shirt,SF Full Sleeve Shirts.., India  Full   Woven  Cotton Blend  Formal Wear Neckline Collar Neck  Solid Sleeve  Full  Collar Shirt Collar  Hip  Silouhette Straight  Tailored Material 60% Cotton 40% Polyester  Women,https://www.shoppersstop.com/van-heusen-women-s-solid-formal-shirt/p-202566366/colorChange/202566366_DARK_BLUE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
127,Solid Polyester Formal Wear Women's Top,"Blue, full-sleeve, polyester fabric top by Stop. This top features lace detailing along with ruched sleeves. The right fit for a casual outfit and even a casual day to work. Pair it with light hues and silver accessories.", Single  Tops  India  Polyester  Woven  Full   Formal Wear  Solid Neckline High Neck  Regular Silouhette Regular  Regular Wash Machine Wash,https://www.shoppersstop.com/stop-solid-polyester-formal-wear-women-s-top/p-S23342TOP40BL/colorChange/S23342TOP40BL_BLUE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
128,Ethnic Motifs Mandarin Neck Cambric Women's Tiered Dresses With Mask,Juniper Peach Cambric Mexican Print Tiered Dress With Mask,Hemline Flare Sleeve Style Bell   India  Cambric Cotton  Casual Wear  3/4th  Neckline Mandarin  Dress  Flare  Printed Collar Mandarin Collar Pockets No Pocket,https://www.shoppersstop.com/juniper-ethnic-motifs-mandarin-neck-cambric-women-s-tiered-dresses-with-mask/p-S21JUN2465A/colorChange/S21JUN2465A_PEACH?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
129,K5076 High Rise Cotton Blend Skinny Fit Women's Jeans,K5076 Super High-Rise Skinny Jegging, Single  India  Cotton Blend  Skinny Waist Rise High Rise  Ankle   Jeans Wash Clean Look Silouhette Regular  Solid  Casual Wear  Woven,https://www.shoppersstop.com/kraus-k5076-high-rise-cotton-blend-skinny-fit-women-s-jeans/p-A22KRSKLCL104/colorChange/A22KRSKLCL104_BLACK?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
130,Printed Round Neck Polyester Womens Fit and Flare Dress,., India  Polyester  Casual Wear  Woven  Three Quarter  Neckline Round Neck  Dress  Regular  Printed  Regular Silouhette  and Flare,https://www.shoppersstop.com/gipsy-printed-round-neck-polyester-womens-fit-and-flare-dress/p-A21GWDRS216036B/colorChange/A21GWDRS216036B_BLUE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
131,Embroidered Viscose Round Neck Women's Top,Blend bling with casual in this embroidered viscose round neck women’s top from Fratini. The subtle embroidery work along the neckline is the highlight of this chic half-sleeve top. Pair with jeans and shoes to complete the look., Single  Tops  India  Viscose  Knit  Half   Casual Wear  Embroidered Neckline Round Neck  Regular  Regular,https://www.shoppersstop.com/fratini-embroidered-viscose-round-neck-women-s-top/p-AW22346KT09/colorChange/AW22346KT09_DARK_GREY?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
132,Printed Cotton Collar Neck Women's Shirt,This printed cotton shirt from Stop will keep you warm and cozy. Dress it in slick jeans and caged heels for a night out with your ladies., Single  India  3/4   Woven  Cotton  Formal Wear Neckline Collar Neck  Printed  Regular  Regular Wash Machine Wash,https://www.shoppersstop.com/stop-printed-cotton-collar-neck-women-s-shirt/p-A22342ST04SRTSB/colorChange/A22342ST04SRTSB_SKY_BLUE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
133,Solid Cotton Blend Round Neck Women's Top,Madame brand logo half sleeve round neck pink top for women, Single Sleeve Style Raglan   Tops  India  Cotton Blend  Half   Casual Wear  Solid Neckline Round Neck  Regular  Slim  Women,https://www.shoppersstop.com/madame-solid-cotton-blend-round-neck-women-s-top/p-A22MADM2S11466/colorChange/A22MADM2S11466_PINK?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
134,Floral Georgette Square Neck Women's Maxi Dress,Black self-designed square neck georgette maxi relaxed fit dress. It has raglan short sleeve. It has back concealed zipper. It has 2 side pockets., Single  India  Georgette  Festive Wear  Woven  Short  Neckline Square Neck  Maxi Dress  Relaxed  Floral  Regular  Women,https://www.shoppersstop.com/miss-chase-floral-georgette-square-neck-women-s-maxi-dress/p-MCSS22D064862/colorChange/MCSS22D064862_BLACK?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
135,Floral Polyester V Neck Women's Flared Dress,Green Floral Printed  And Flare Dress, India  Polyester  Festive Wear  Woven  Half  Neckline V Neck  Dress  Floral  Ankle  Closure Type Zipper Silouhette Flare  Women,https://www.shoppersstop.com/rare-floral-polyester-v-neck-women-s-flared-dress/p-S22EP3153BGREEN/colorChange/S22EP3153BGREEN_GREEN?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D6&totalResultVal=18593&searchPageType=category
